dataset,partition_type,partition_bin,instance_count,ranking_safe_instance_count,ranking_safe_pct_has_safe,ranking_safe_pct_no_safe,ranking_safe_unconditional_pct_w_0.05,ranking_safe_pct_w_0.05,ranking_safe_conditional_pct_w_0.05,ranking_safe_unconditional_pct_w_0.1,ranking_safe_pct_w_0.1,ranking_safe_conditional_pct_w_0.1,ranking_safe_unconditional_pct_w_0.3,ranking_safe_pct_w_0.3,ranking_safe_conditional_pct_w_0.3,ranking_safe_unconditional_pct_w_0.5,ranking_safe_pct_w_0.5,ranking_safe_conditional_pct_w_0.5,ranking_safe_unconditional_pct_w_1.0,ranking_safe_pct_w_1.0,ranking_safe_conditional_pct_w_1.0,recall_safe_instance_count,recall_safe_pct_has_safe,recall_safe_pct_no_safe,recall_safe_unconditional_pct_w_0.05,recall_safe_pct_w_0.05,recall_safe_conditional_pct_w_0.05,recall_safe_unconditional_pct_w_0.1,recall_safe_pct_w_0.1,recall_safe_conditional_pct_w_0.1,recall_safe_unconditional_pct_w_0.3,recall_safe_pct_w_0.3,recall_safe_conditional_pct_w_0.3,recall_safe_unconditional_pct_w_0.5,recall_safe_pct_w_0.5,recall_safe_conditional_pct_w_0.5,recall_safe_unconditional_pct_w_1.0,recall_safe_pct_w_1.0,recall_safe_conditional_pct_w_1.0
arguana,df_band,DF=2-5,34,12,35.294117647058826,64.70588235294117,0.0,0.0,0.0,2.941176470588235,2.941176470588235,8.333333333333332,5.88235294117647,5.88235294117647,16.666666666666664,0.0,0.0,0.0,26.47058823529412,26.47058823529412,75.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana,df_band,DF=6-20,138,41,29.71014492753623,70.28985507246377,0.0,0.0,0.0,0.0,0.0,0.0,1.4492753623188406,1.4492753623188406,4.878048780487805,2.1739130434782608,2.1739130434782608,7.317073170731707,26.08695652173913,26.08695652173913,87.8048780487805,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana,df_band,DF>20_rel>1%,1250,270,21.6,78.4,0.64,0.64,2.9629629629629632,0.88,0.88,4.074074074074074,1.04,1.04,4.814814814814815,4.3999999999999995,4.3999999999999995,20.37037037037037,14.64,14.64,67.77777777777779,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana,df_band,DF>20_rel_0.1-1%,283,77,27.208480565371023,72.79151943462897,0.35335689045936397,0.35335689045936397,1.2987012987012987,1.0600706713780919,1.0600706713780919,3.896103896103896,2.1201413427561837,2.1201413427561837,7.792207792207792,1.4134275618374559,1.4134275618374559,5.194805194805195,22.261484098939928,22.261484098939928,81.81818181818183,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana,idf_decile,D1,315,65,20.634920634920633,79.36507936507937,0.31746031746031744,0.31746031746031744,1.5384615384615385,1.5873015873015872,1.5873015873015872,7.6923076923076925,0.31746031746031744,0.31746031746031744,1.5384615384615385,6.031746031746032,6.031746031746032,29.230769230769234,12.380952380952381,12.380952380952381,60.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana,idf_decile,D10,103,29,28.155339805825243,71.84466019417476,0.0,0.0,0.0,0.9708737864077669,0.9708737864077669,3.4482758620689653,2.912621359223301,2.912621359223301,10.344827586206897,0.9708737864077669,0.9708737864077669,3.4482758620689653,23.300970873786408,23.300970873786408,82.75862068965517,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana,idf_decile,D2,253,51,20.158102766798418,79.84189723320159,0.0,0.0,0.0,0.3952569169960474,0.3952569169960474,1.9607843137254901,1.185770750988142,1.185770750988142,5.88235294117647,5.928853754940711,5.928853754940711,29.411764705882355,12.648221343873518,12.648221343873518,62.745098039215684,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana,idf_decile,D3,212,42,19.81132075471698,80.18867924528303,1.8867924528301887,1.8867924528301887,9.523809523809524,0.4716981132075472,0.4716981132075472,2.380952380952381,1.4150943396226416,1.4150943396226416,7.142857142857142,5.188679245283019,5.188679245283019,26.190476190476193,10.849056603773585,10.849056603773585,54.761904761904766,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana,idf_decile,D4,180,38,21.11111111111111,78.88888888888889,0.5555555555555556,0.5555555555555556,2.631578947368421,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,2.631578947368421,1.1111111111111112,1.1111111111111112,5.263157894736842,18.88888888888889,18.88888888888889,89.47368421052632,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana,idf_decile,D5,144,27,18.75,81.25,0.6944444444444444,0.6944444444444444,3.7037037037037033,2.7777777777777777,2.7777777777777777,14.814814814814813,2.083333333333333,2.083333333333333,11.11111111111111,0.0,0.0,0.0,13.194444444444445,13.194444444444445,70.37037037037037,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana,idf_decile,D6,139,44,31.654676258992804,68.34532374100719,0.7194244604316548,0.7194244604316548,2.272727272727273,0.0,0.0,0.0,1.4388489208633095,1.4388489208633095,4.545454545454546,5.755395683453238,5.755395683453238,18.181818181818183,23.741007194244602,23.741007194244602,75.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana,idf_decile,D7,122,35,28.688524590163933,71.31147540983606,0.819672131147541,0.819672131147541,2.857142857142857,1.639344262295082,1.639344262295082,5.714285714285714,2.459016393442623,2.459016393442623,8.571428571428571,2.459016393442623,2.459016393442623,8.571428571428571,21.311475409836063,21.311475409836063,74.28571428571429,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana,idf_decile,D8,121,33,27.27272727272727,72.72727272727273,0.0,0.0,0.0,0.8264462809917356,0.8264462809917356,3.0303030303030303,2.479338842975207,2.479338842975207,9.090909090909092,0.8264462809917356,0.8264462809917356,3.0303030303030303,23.140495867768596,23.140495867768596,84.84848484848484,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
