dataset,partition_type,partition_bin,instance_count,ranking_safe_instance_count,ranking_safe_pct_has_safe,ranking_safe_pct_no_safe,ranking_safe_unconditional_pct_w_0.05,ranking_safe_pct_w_0.05,ranking_safe_conditional_pct_w_0.05,ranking_safe_unconditional_pct_w_0.1,ranking_safe_pct_w_0.1,ranking_safe_conditional_pct_w_0.1,ranking_safe_unconditional_pct_w_0.3,ranking_safe_pct_w_0.3,ranking_safe_conditional_pct_w_0.3,ranking_safe_unconditional_pct_w_0.5,ranking_safe_pct_w_0.5,ranking_safe_conditional_pct_w_0.5,ranking_safe_unconditional_pct_w_1.0,ranking_safe_pct_w_1.0,ranking_safe_conditional_pct_w_1.0,recall_safe_instance_count,recall_safe_pct_has_safe,recall_safe_pct_no_safe,recall_safe_unconditional_pct_w_0.05,recall_safe_pct_w_0.05,recall_safe_conditional_pct_w_0.05,recall_safe_unconditional_pct_w_0.1,recall_safe_pct_w_0.1,recall_safe_conditional_pct_w_0.1,recall_safe_unconditional_pct_w_0.3,recall_safe_pct_w_0.3,recall_safe_conditional_pct_w_0.3,recall_safe_unconditional_pct_w_0.5,recall_safe_pct_w_0.5,recall_safe_conditional_pct_w_0.5,recall_safe_unconditional_pct_w_1.0,recall_safe_pct_w_1.0,recall_safe_conditional_pct_w_1.0
scidocs,idf_decile,D3,136,23,16.911764705882355,83.08823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6764705882352944,3.6764705882352944,21.73913043478261,13.23529411764706,13.23529411764706,78.26086956521739,34,25.0,75.0,13.23529411764706,13.23529411764706,52.94117647058824,2.2058823529411766,2.2058823529411766,8.823529411764707,4.411764705882353,4.411764705882353,17.647058823529413,0.0,0.0,0.0,5.147058823529411,5.147058823529411,20.588235294117645
scidocs,idf_decile,D4,129,34,26.356589147286826,73.64341085271317,0.0,0.0,0.0,0.0,0.0,0.0,0.7751937984496124,0.7751937984496124,2.941176470588235,3.10077519379845,3.10077519379845,11.76470588235294,22.48062015503876,22.48062015503876,85.29411764705883,34,26.356589147286826,73.64341085271317,13.178294573643413,13.178294573643413,50.0,2.3255813953488373,2.3255813953488373,8.823529411764707,1.550387596899225,1.550387596899225,5.88235294117647,0.0,0.0,0.0,9.30232558139535,9.30232558139535,35.294117647058826
scidocs,idf_decile,D5,114,19,16.666666666666664,83.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664,16.666666666666664,100.0,43,37.719298245614034,62.28070175438597,25.438596491228072,25.438596491228072,67.44186046511628,2.631578947368421,2.631578947368421,6.976744186046512,3.508771929824561,3.508771929824561,9.30232558139535,0.0,0.0,0.0,6.140350877192982,6.140350877192982,16.27906976744186
scidocs,idf_decile,D6,110,25,22.727272727272727,77.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,4.0,21.818181818181817,21.818181818181817,96.0,35,31.818181818181817,68.18181818181817,17.272727272727273,17.272727272727273,54.285714285714285,1.8181818181818181,1.8181818181818181,5.714285714285714,2.727272727272727,2.727272727272727,8.571428571428571,0.9090909090909091,0.9090909090909091,2.857142857142857,9.090909090909092,9.090909090909092,28.57142857142857
scidocs,idf_decile,D7,102,21,20.588235294117645,79.41176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9803921568627451,0.9803921568627451,4.761904761904762,19.607843137254903,19.607843137254903,95.23809523809523,38,37.254901960784316,62.745098039215684,12.745098039215685,12.745098039215685,34.21052631578947,2.941176470588235,2.941176470588235,7.894736842105263,1.9607843137254901,1.9607843137254901,5.263157894736842,2.941176470588235,2.941176470588235,7.894736842105263,16.666666666666664,16.666666666666664,44.73684210526316
scidocs,idf_decile,D8,95,21,22.105263157894736,77.89473684210526,0.0,0.0,0.0,0.0,0.0,0.0,2.1052631578947367,2.1052631578947367,9.523809523809524,2.1052631578947367,2.1052631578947367,9.523809523809524,17.894736842105264,17.894736842105264,80.95238095238095,40,42.10526315789473,57.89473684210527,20.0,20.0,47.5,3.1578947368421053,3.1578947368421053,7.5,0.0,0.0,0.0,4.2105263157894735,4.2105263157894735,10.0,14.736842105263156,14.736842105263156,35.0
scidocs,idf_decile,D9,95,26,27.368421052631582,72.63157894736842,0.0,0.0,0.0,0.0,0.0,0.0,2.1052631578947367,2.1052631578947367,7.6923076923076925,1.0526315789473684,1.0526315789473684,3.8461538461538463,24.210526315789473,24.210526315789473,88.46153846153845,34,35.78947368421053,64.21052631578948,20.0,20.0,55.88235294117647,0.0,0.0,0.0,1.0526315789473684,1.0526315789473684,2.941176470588235,6.315789473684211,6.315789473684211,17.647058823529413,8.421052631578947,8.421052631578947,23.52941176470588
arguana,df_band,DF=2-5,1,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana,df_band,DF=6-20,11,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana,df_band,DF>20_rel>1%,131,13,9.923664122137405,90.07633587786259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580152671755725,4.580152671755725,46.15384615384615,5.343511450381679,5.343511450381679,53.84615384615385,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
