dataset,policy,capacity_type,requested_capacity,effective_capacity_terms,actual_pct_eligible_vocab,oracle_ndcg10,delta_ndcg10,oracle_r1000,delta_r1000,pct_retained_vs_eligible,recall_safe_query_rate,ranking_safe_query_rate
arguana,stratified,adaptive_rule_15pct,adaptive_15pct_2.5k_10k,2500,25.40392236561325,0.4225509334514343,0.07874900714483993,1.0,0.0,81.61321281672971,0.0,0.1
arguana,coverage,fixed,1000,1000,10.1615689462453,0.4068124988438616,0.0630105725372672,1.0,0.0,65.30235050112549,0.0,0.08
arguana,coverage,fixed,2500,2500,25.40392236561325,0.4157975880886488,0.07199566178205441,1.0,0.0,74.61423934009707,0.0,0.08
arguana,coverage,fixed,5000,5000,50.8078447312265,0.4372582701595899,0.0934563438529955,1.0,0.0,96.85547483690115,0.0,0.1
arguana,coverage,fixed,10000,10000,101.615689462453,0.44029243859861544,0.0964905122920211,1.0,0.0,100.0,0.0,0.12
arguana,coverage,fixed,15000,15000,152.4235341936795,0.44029243859861544,0.0964905122920211,1.0,0.0,100.0,0.0,0.12
arguana,coverage,fixed,20000,20000,203.231378924906,0.44029243859861544,0.0964905122920211,1.0,0.0,100.0,0.0,0.12
arguana,coverage,percentage,0.02,196,2.0,0.383419108848538,0.03961718254194363,1.0,0.0,41.058111933373596,0.0,0.06
arguana,coverage,percentage,0.05,492,5.0,0.3911328824103864,0.04733095610379205,1.0,0.0,49.05244565449975,0.0,0.08
arguana,coverage,percentage,0.1,984,10.0,0.4068124988438616,0.0630105725372672,1.0,0.0,65.30235050112549,0.0,0.08
arguana,coverage,percentage,0.15,1476,15.0,0.4089451423803224,0.06514321607372807,1.0,0.0,67.51256110712434,0.0,0.08
arguana,coverage,percentage,0.2,1968,20.0,0.4135962730436708,0.06979434673707641,1.0,0.0,72.33285955187925,0.0,0.08
arguana,coverage,adaptive_rule_15pct,adaptive_15pct_2.5k_10k,2500,25.40392236561325,0.4157975880886488,0.07199566178205441,1.0,0.0,74.61423934009707,0.0,0.08
bright_stackoverflow,salience,fixed,1000,1000,3.524477496211187,0.16752166292672765,0.04931545226823536,0.6629191919191919,0.03595959595959596,71.76182871103613,0.02,0.1
bright_stackoverflow,salience,fixed,2500,2500,8.811193740527967,0.1715123755293613,0.053306164870869026,0.6671616161616162,0.0402020202020202,77.56895043563262,0.04,0.12
bright_stackoverflow,salience,fixed,5000,5000,17.622387481055934,0.17573006407296718,0.05752385341447488,0.6671616161616162,0.0402020202020202,83.70635826424733,0.04,0.12
bright_stackoverflow,salience,fixed,10000,10000,35.24477496211187,0.18179756088026588,0.06359135022177363,0.6771616161616162,0.0502020202020202,92.53553140498697,0.04,0.12
