stage,config_id,dataset,category,model_family,display_name,params,num_queries,strict_10,strict_20,strict_30,strict_50,complete_10,complete_20,complete_30,complete_50,doc_rec_10,doc_rec_20,doc_rec_30,doc_rec_50,prec_10,prec_20,prec_30,prec_50,mrr_10,latency_p50_ms,latency_mean_ms,latency_p95_ms,tti_s,vram_gb,avg_anchors,avg_synonyms,starved_aspects_mean
stage1,pool__idf__N_10pct_6664,beir_fiqa_doc_level,Edge-RAG,v7,Pool idf (N=10pct_6664),"strategy=idf, N=6664, size_opt=10%",500,45.6,55.6,60.4,66.2,16.4,23.2,25.6,29.4,28.89,37.45,41.39,46.87,6.3,4.07,3.05,2.13,0.2782,82.17,82.29,115.51,1.703,3.327,7.69,22084.25,0.0
stage1,pool__salience__N_1000,beir_fiqa_doc_level,Edge-RAG,v7,Pool salience (N=1000),"strategy=salience, N=1000, size_opt=1000",500,45.6,56.0,60.8,65.8,16.4,23.2,26.0,29.4,28.87,37.62,41.81,46.67,6.28,4.1,3.06,2.12,0.2806,33.57,33.7,41.71,0.05,3.327,7.69,5986.36,0.0
stage1,pool__salience__N_1500,beir_fiqa_doc_level,Edge-RAG,v7,Pool salience (N=1500),"strategy=salience, N=1500, size_opt=1500",500,45.4,56.0,60.8,66.0,16.4,23.2,26.0,29.4,28.84,37.62,41.74,46.77,6.28,4.1,3.05,2.13,0.2805,42.46,42.8,54.61,0.082,3.327,7.69,8900.6,0.0
stage1,pool__salience__N_2000,beir_fiqa_doc_level,Edge-RAG,v7,Pool salience (N=2000),"strategy=salience, N=2000, size_opt=2000",500,45.4,56.0,60.8,66.2,16.4,23.2,26.0,29.6,28.84,37.62,41.74,46.97,6.28,4.1,3.05,2.14,0.2803,52.04,52.22,67.01,0.11,3.327,7.69,11789.34,0.0
stage1,pool__salience__N_2500,beir_fiqa_doc_level,Edge-RAG,v7,Pool salience (N=2500),"strategy=salience, N=2500, size_opt=2500",500,45.6,56.0,60.6,66.2,16.4,23.2,25.8,29.6,28.89,37.62,41.54,46.97,6.3,4.1,3.05,2.14,0.2795,61.66,61.91,81.71,0.173,3.327,7.69,14685.95,0.0
stage1,pool__salience__N_5pct_3332,beir_fiqa_doc_level,Edge-RAG,v7,Pool salience (N=5pct_3332),"strategy=salience, N=3332, size_opt=5%",500,45.6,56.0,60.6,66.0,16.4,23.2,25.8,29.6,28.89,37.62,41.54,46.87,6.3,4.1,3.05,2.13,0.2794,79.28,79.86,104.34,0.274,3.327,7.69,19371.83,0.0
stage1,pool__salience__N_10pct_6664,beir_fiqa_doc_level,Edge-RAG,v7,Pool salience (N=10pct_6664),"strategy=salience, N=6664, size_opt=10%",500,45.6,56.0,60.6,66.0,16.4,23.2,25.8,29.6,28.89,37.62,41.54,46.87,6.3,4.1,3.05,2.13,0.2795,132.37,132.64,182.16,0.67,3.327,7.69,36868.51,0.0
stage1,pool__coverage__N_1000,beir_fiqa_doc_level,Edge-RAG,v7,Pool coverage (N=1000),"strategy=coverage, N=1000, size_opt=1000",500,45.4,55.8,60.0,66.4,16.2,23.4,25.6,29.2,28.56,37.7,40.97,46.57,6.1,4.02,2.98,2.11,0.2574,19.7,19.87,23.88,10.745,3.327,7.69,652.59,0.0
stage1,pool__coverage__N_1500,beir_fiqa_doc_level,Edge-RAG,v7,Pool coverage (N=1500),"strategy=coverage, N=1500, size_opt=1500",500,45.4,55.6,60.0,66.2,16.2,23.4,25.6,29.4,28.56,37.6,40.97,46.57,6.1,4.01,2.98,2.11,0.2564,21.76,21.84,26.58,10.895,3.327,7.69,1238.86,0.0
stage1,pool__coverage__N_2000,beir_fiqa_doc_level,Edge-RAG,v7,Pool coverage (N=2000),"strategy=coverage, N=2000, size_opt=2000",500,45.4,55.8,60.0,66.4,16.2,23.4,25.6,29.2,28.56,37.7,40.97,46.55,6.1,4.02,2.98,2.11,0.2555,24.1,24.43,29.7,11.018,3.327,7.69,1914.12,0.0
stage1,pool__coverage__N_2500,beir_fiqa_doc_level,Edge-RAG,v7,Pool coverage (N=2500),"strategy=coverage, N=2500, size_opt=2500",500,45.2,55.6,60.0,66.4,16.2,23.4,25.6,29.2,28.46,37.6,40.98,46.55,6.08,4.01,2.99,2.11,0.2558,27.52,27.7,34.54,11.236,3.327,7.69,2729.9,0.0
stage1,pool__coverage__N_5pct_3332,beir_fiqa_doc_level,Edge-RAG,v7,Pool coverage (N=5pct_3332),"strategy=coverage, N=3332, size_opt=5%",500,45.2,55.8,59.8,66.8,16.2,23.6,25.6,29.2,28.46,37.8,40.93,46.7,6.08,4.02,2.98,2.11,0.255,32.81,32.92,41.66,11.616,3.327,7.69,4170.71,0.0
stage1,pool__coverage__N_10pct_6664,beir_fiqa_doc_level,Edge-RAG,v7,Pool coverage (N=10pct_6664),"strategy=coverage, N=6664, size_opt=10%",500,44.6,55.2,59.8,66.6,16.2,23.2,25.4,29.2,28.16,37.3,40.85,46.65,6.04,3.99,2.99,2.11,0.2562,60.24,59.72,81.5,12.992,3.327,7.69,11565.5,0.0
stage1,pool__idf__N_1000,multihop_rag_doc_level,Edge-RAG,v7,Pool idf (N=1000),"strategy=idf, N=1000, size_opt=1000",248,98.92,99.46,99.46,100.0,65.59,86.56,90.86,95.7,85.3,94.44,96.28,98.43,21.83,12.23,8.32,5.12,0.8421,40.5,40.94,49.92,0.12,3.327,27.85,10432.96,0.0
stage1,pool__idf__N_1500,multihop_rag_doc_level,Edge-RAG,v7,Pool idf (N=1500),"strategy=idf, N=1500, size_opt=1500",248,98.92,99.46,99.46,100.0,65.59,87.1,90.86,95.7,85.3,94.62,96.28,98.43,21.83,12.26,8.32,5.12,0.8403,53.36,53.87,65.73,0.151,3.327,27.85,15814.61,0.0
stage1,pool__idf__N_2000,multihop_rag_doc_level,Edge-RAG,v7,Pool idf (N=2000),"strategy=idf, N=2000, size_opt=2000",248,98.92,99.46,99.46,100.0,65.59,87.1,90.86,95.7,85.3,94.62,96.28,98.43,21.83,12.26,8.32,5.12,0.8403,66.25,67.5,85.3,0.205,3.327,27.85,21383.05,0.0
stage1,pool__idf__N_2500,multihop_rag_doc_level,Edge-RAG,v7,Pool idf (N=2500),"strategy=idf, N=2500, size_opt=2500",248,98.92,99.46,99.46,100.0,65.59,87.1,90.86,95.7,85.17,94.62,96.28,98.43,21.77,12.26,8.32,5.12,0.8403,79.16,79.94,100.61,0.257,3.327,27.85,26206.82,0.0
stage1,pool__idf__N_5pct_1690,multihop_rag_doc_level,Edge-RAG,v7,Pool idf (N=5pct_1690),"strategy=idf, N=1690, size_opt=5%",248,98.92,99.46,99.46,100.0,65.59,87.1,90.86,95.7,85.3,94.62,96.28,98.43,21.83,12.26,8.32,5.12,0.843,58.11,59.03,75.23,0.185,3.327,27.85,17850.63,0.0
stage1,pool__idf__N_10pct_3380,multihop_rag_doc_level,Edge-RAG,v7,Pool idf (N=10pct_3380),"strategy=idf, N=3380, size_opt=10%",248,98.92,99.46,99.46,100.0,65.05,87.1,90.86,95.7,85.04,94.62,96.28,98.43,21.72,12.26,8.32,5.12,0.839,100.44,102.0,131.08,0.313,3.327,27.85,34741.33,0.0
stage1,pool__salience__N_1000,multihop_rag_doc_level,Edge-RAG,v7,Pool salience (N=1000),"strategy=salience, N=1000, size_opt=1000",248,98.92,99.46,99.46,99.46,66.13,85.48,89.78,95.16,85.53,94.13,95.74,97.98,21.88,12.18,8.28,5.1,0.8431,55.7,56.11,69.05,0.053,3.327,27.85,18300.0,0.0
stage1,pool__salience__N_1500,multihop_rag_doc_level,Edge-RAG,v7,Pool salience (N=1500),"strategy=salience, N=1500, size_opt=1500",248,98.92,99.46,99.46,99.46,64.52,84.95,89.78,95.16,84.9,94.09,95.74,97.98,21.72,12.18,8.28,5.1,0.8377,76.99,77.45,97.48,0.081,3.327,27.85,27323.24,0.0
stage1,pool__salience__N_2000,multihop_rag_doc_level,Edge-RAG,v7,Pool salience (N=2000),"strategy=salience, N=2000, size_opt=2000",248,98.92,99.46,99.46,99.46,65.05,84.95,89.78,95.16,85.08,94.09,95.74,97.98,21.77,12.18,8.28,5.1,0.8376,97.47,98.29,125.69,0.109,3.327,27.85,36231.41,0.0
