stage,config_id,dataset,category,model_family,display_name,params,num_queries,strict_10,strict_20,strict_30,strict_50,complete_10,complete_20,complete_30,complete_50,doc_rec_10,doc_rec_20,doc_rec_30,doc_rec_50,prec_10,prec_20,prec_30,prec_50,mrr_10,latency_p50_ms,latency_mean_ms,latency_p95_ms,tti_s,vram_gb,avg_anchors,avg_synonyms,starved_aspects_mean
stage2,gate_variant_soft_reweight__dtau_0.0__beta_1.0,liverag_doc_level,Edge-RAG,v7,Gate Variant: soft_reweight,"gate_variant=soft_reweight, delta_tau=0.0, beta=1.0",895,97.88,98.32,98.66,98.88,96.98,97.99,98.32,98.66,97.43,98.16,98.49,98.77,11.22,5.66,3.79,2.28,0.9303,47.37,47.62,58.41,0.0,0.0,11.31,5184.41,0.0
stage2,gate_dtau_-0.25__beta_1.0__single,beir_scifact_doc_level,Edge-RAG,v7,"Gate d_tau=-0.25 (beta=1.0, single)","delta_tau=-0.25, beta=1.0, gate=single",300,79.67,85.67,86.67,88.0,76.0,82.33,84.0,87.0,77.69,84.0,85.58,87.66,8.53,4.65,3.2,1.99,0.6023,70.6,72.6,103.91,0.0,0.0,9.13,20985.33,0.0
stage2,gate_dtau_-0.20__beta_1.0__single,beir_scifact_doc_level,Edge-RAG,v7,"Gate d_tau=-0.20 (beta=1.0, single)","delta_tau=-0.2, beta=1.0, gate=single",300,79.67,85.67,86.67,88.0,76.0,82.33,84.0,87.0,77.69,84.0,85.58,87.66,8.53,4.65,3.2,1.99,0.6023,68.79,70.64,100.47,0.0,0.0,9.13,20006.6,0.0
stage2,gate_dtau_-0.15__beta_1.0__single,beir_scifact_doc_level,Edge-RAG,v7,"Gate d_tau=-0.15 (beta=1.0, single)","delta_tau=-0.15, beta=1.0, gate=single",300,79.67,85.67,86.67,88.0,76.0,82.33,84.0,87.0,77.69,84.0,85.58,87.66,8.53,4.65,3.2,1.99,0.6023,65.37,67.46,94.12,0.0,0.0,9.13,18393.21,0.0
stage2,gate_dtau_-0.10__beta_1.0__single,beir_scifact_doc_level,Edge-RAG,v7,"Gate d_tau=-0.10 (beta=1.0, single)","delta_tau=-0.1, beta=1.0, gate=single",300,79.67,85.67,86.67,88.0,76.0,82.33,84.0,87.0,77.69,84.0,85.58,87.66,8.53,4.65,3.2,1.99,0.6023,60.27,61.54,84.3,0.0,0.0,9.13,15619.65,0.0
stage2,gate_dtau_-0.05__beta_1.0__single,beir_scifact_doc_level,Edge-RAG,v7,"Gate d_tau=-0.05 (beta=1.0, single)","delta_tau=-0.05, beta=1.0, gate=single",300,79.67,85.67,86.67,88.0,76.0,82.33,84.0,87.0,77.69,84.0,85.58,87.66,8.53,4.65,3.2,1.99,0.6023,50.93,51.56,70.22,0.0,0.0,9.13,11190.17,0.0
stage2,gate_dtau_+0.00__beta_1.0__single,beir_scifact_doc_level,Edge-RAG,v7,"Gate d_tau=+0.00 (beta=1.0, single)","delta_tau=0.0, beta=1.0, gate=single",300,79.67,85.67,86.67,88.0,76.0,82.33,84.0,87.0,77.69,84.0,85.58,87.66,8.53,4.65,3.2,1.99,0.6023,39.66,39.7,52.36,0.0,0.0,9.13,6457.25,0.0
stage2,gate_dtau_+0.05__beta_1.0__single,beir_scifact_doc_level,Edge-RAG,v7,"Gate d_tau=+0.05 (beta=1.0, single)","delta_tau=0.05, beta=1.0, gate=single",300,79.67,85.67,86.67,88.0,76.0,82.33,84.0,87.0,77.69,84.0,85.58,87.66,8.53,4.65,3.2,1.99,0.6023,30.91,31.24,40.66,0.0,0.0,9.13,3461.31,0.0
stage2,gate_dtau_+0.10__beta_1.0__single,beir_scifact_doc_level,Edge-RAG,v7,"Gate d_tau=+0.10 (beta=1.0, single)","delta_tau=0.1, beta=1.0, gate=single",300,79.67,85.33,86.67,88.33,76.0,82.0,84.0,87.33,77.69,83.67,85.58,87.99,8.53,4.63,3.2,2.0,0.6026,26.09,26.26,33.2,0.0,0.0,9.13,1976.34,0.01
stage2,gate_dtau_+0.15__beta_1.0__single,beir_scifact_doc_level,Edge-RAG,v7,"Gate d_tau=+0.15 (beta=1.0, single)","delta_tau=0.15, beta=1.0, gate=single",300,80.0,86.0,87.0,88.33,76.0,82.67,84.33,87.33,77.86,84.33,85.91,87.99,8.53,4.67,3.21,2.0,0.6038,23.09,23.31,29.31,0.0,0.0,9.13,1213.39,0.2
stage2,gate_dtau_+0.20__beta_1.0__single,beir_scifact_doc_level,Edge-RAG,v7,"Gate d_tau=+0.20 (beta=1.0, single)","delta_tau=0.2, beta=1.0, gate=single",300,80.0,86.0,87.0,88.33,76.0,82.67,84.33,87.33,77.86,84.33,85.91,87.99,8.53,4.67,3.21,2.0,0.602,21.27,21.38,26.37,0.0,0.0,9.13,786.62,0.91
stage2,gate_dtau_+0.25__beta_1.0__single,beir_scifact_doc_level,Edge-RAG,v7,"Gate d_tau=+0.25 (beta=1.0, single)","delta_tau=0.25, beta=1.0, gate=single",300,80.33,85.67,87.0,88.33,76.33,82.33,84.33,87.33,78.26,83.93,85.91,87.99,8.6,4.63,3.21,2.0,0.5969,20.04,20.02,24.34,0.0,0.0,9.13,538.15,1.73
stage2,gate_beta_0.00__dtau_0.0__single,beir_scifact_doc_level,Edge-RAG,v7,"Gate beta=0.00 (d_tau=0.0, single)","beta=0.0, delta_tau=0.0, gate=single",300,79.67,85.67,87.0,88.0,76.0,82.33,84.67,87.0,77.69,84.0,86.02,87.66,8.53,4.65,3.22,1.99,0.6022,30.79,30.89,34.39,0.0,0.0,9.13,651.75,0.02
stage2,gate_beta_0.50__dtau_0.0__single,beir_scifact_doc_level,Edge-RAG,v7,"Gate beta=0.50 (d_tau=0.0, single)","beta=0.5, delta_tau=0.0, gate=single",300,79.67,85.33,86.67,88.0,76.0,82.0,84.0,87.0,77.69,83.67,85.58,87.66,8.53,4.63,3.2,1.99,0.6024,33.94,34.05,39.47,0.0,0.0,9.13,1255.34,0.0
stage2,gate_beta_0.65__dtau_0.0__single,beir_scifact_doc_level,Edge-RAG,v7,"Gate beta=0.65 (d_tau=0.0, single)","beta=0.65, delta_tau=0.0, gate=single",300,79.67,85.33,86.67,88.0,76.0,82.0,84.0,87.0,77.69,83.67,85.58,87.66,8.53,4.63,3.2,1.99,0.6024,37.42,37.66,44.93,0.0,0.0,9.13,2095.36,0.0
stage2,gate_beta_1.00__dtau_0.0__single,beir_scifact_doc_level,Edge-RAG,v7,"Gate beta=1.00 (d_tau=0.0, single)","beta=1.0, delta_tau=0.0, gate=single",300,79.67,85.67,86.67,88.0,76.0,82.33,84.0,87.0,77.69,84.0,85.58,87.66,8.53,4.65,3.2,1.99,0.6023,39.32,39.81,52.92,0.0,0.0,9.13,6457.25,0.0
stage2,gate_variant_single__dtau_0.0__beta_1.0,beir_scifact_doc_level,Edge-RAG,v7,Gate Variant: single,"gate_variant=single, delta_tau=0.0, beta=1.0",300,79.67,85.67,86.67,88.0,76.0,82.33,84.0,87.0,77.69,84.0,85.58,87.66,8.53,4.65,3.2,1.99,0.6023,39.02,39.66,52.22,0.0,0.0,9.13,6457.25,0.0
stage2,gate_variant_two_gate__dtau_0.0__beta_1.0,beir_scifact_doc_level,Edge-RAG,v7,Gate Variant: two_gate,"gate_variant=two_gate, delta_tau=0.0, beta=1.0",300,79.67,85.67,86.67,88.0,76.0,82.33,84.0,87.0,77.69,84.0,85.58,87.66,8.53,4.65,3.2,1.99,0.6023,50.07,50.35,62.45,0.0,0.0,9.13,5968.48,0.0
stage2,gate_variant_soft_reweight__dtau_0.0__beta_1.0,beir_scifact_doc_level,Edge-RAG,v7,Gate Variant: soft_reweight,"gate_variant=soft_reweight, delta_tau=0.0, beta=1.0",300,79.67,85.67,86.67,88.0,76.0,82.33,84.0,87.0,77.69,84.0,85.58,87.66,8.53,4.65,3.2,1.99,0.6023,52.13,52.92,66.62,0.0,0.0,9.13,6457.25,0.0
stage2,gate_dtau_-0.25__beta_1.0__single,beir_nfcorpus_doc_level,Edge-RAG,v7,"Gate d_tau=-0.25 (beta=1.0, single)","delta_tau=-0.25, beta=1.0, gate=single",323,70.28,74.61,76.47,78.33,4.33,4.64,4.64,4.95,15.0,17.96,19.34,21.79,23.03,16.61,13.24,10.06,0.5364,38.1,40.22,59.27,0.0,0.0,2.76,6490.19,0.0
stage2,gate_dtau_-0.20__beta_1.0__single,beir_nfcorpus_doc_level,Edge-RAG,v7,"Gate d_tau=-0.20 (beta=1.0, single)","delta_tau=-0.2, beta=1.0, gate=single",323,70.28,74.61,76.47,78.33,4.33,4.64,4.64,4.95,15.0,17.96,19.34,21.79,23.03,16.59,13.24,10.06,0.5364,38.08,39.8,58.7,0.0,0.0,2.76,6283.39,0.0
stage2,gate_dtau_-0.15__beta_1.0__single,beir_nfcorpus_doc_level,Edge-RAG,v7,"Gate d_tau=-0.15 (beta=1.0, single)","delta_tau=-0.15, beta=1.0, gate=single",323,70.28,74.61,76.47,78.33,4.33,4.64,4.64,4.95,15.0,17.95,19.34,21.79,23.07,16.59,13.24,10.07,0.5364,37.21,39.0,56.31,0.0,0.0,2.76,5904.59,0.0
stage2,gate_dtau_-0.10__beta_1.0__single,beir_nfcorpus_doc_level,Edge-RAG,v7,"Gate d_tau=-0.10 (beta=1.0, single)","delta_tau=-0.1, beta=1.0, gate=single",323,70.28,74.61,76.78,78.33,4.33,4.64,4.64,4.95,15.0,18.02,19.44,21.86,23.07,16.61,13.27,10.08,0.5364,35.25,36.55,52.97,0.0,0.0,2.76,5111.6,0.0
stage2,gate_dtau_-0.05__beta_1.0__single,beir_nfcorpus_doc_level,Edge-RAG,v7,"Gate d_tau=-0.05 (beta=1.0, single)","delta_tau=-0.05, beta=1.0, gate=single",323,69.97,74.61,76.47,78.33,4.33,4.64,4.64,4.95,14.98,18.05,19.51,21.91,23.07,16.61,13.29,10.09,0.5344,30.78,31.23,46.4,0.0,0.0,2.76,3652.06,0.0
stage2,gate_dtau_+0.00__beta_1.0__single,beir_nfcorpus_doc_level,Edge-RAG,v7,"Gate d_tau=+0.00 (beta=1.0, single)","delta_tau=0.0, beta=1.0, gate=single",323,69.97,74.92,76.78,78.33,4.33,4.95,4.95,5.26,15.07,18.51,19.94,22.31,23.13,16.75,13.36,10.17,0.5387,24.24,24.23,36.55,0.0,0.0,2.76,2040.08,0.0
stage2,gate_dtau_+0.05__beta_1.0__single,beir_nfcorpus_doc_level,Edge-RAG,v7,"Gate d_tau=+0.05 (beta=1.0, single)","delta_tau=0.05, beta=1.0, gate=single",323,70.28,74.61,77.09,79.26,4.95,4.95,4.95,5.57,15.66,18.68,20.28,23.03,23.31,16.87,13.49,10.27,0.5413,19.6,20.47,29.52,0.0,0.0,2.76,1033.33,0.0
stage2,gate_dtau_+0.10__beta_1.0__single,beir_nfcorpus_doc_level,Edge-RAG,v7,"Gate d_tau=+0.10 (beta=1.0, single)","delta_tau=0.1, beta=1.0, gate=single",323,69.97,74.3,76.47,77.4,4.64,4.64,4.64,4.95,15.55,18.35,19.87,22.18,23.25,16.8,13.47,10.2,0.5377,16.81,17.22,25.09,0.0,0.0,2.76,547.84,0.01
stage2,gate_dtau_+0.15__beta_1.0__single,beir_nfcorpus_doc_level,Edge-RAG,v7,"Gate d_tau=+0.15 (beta=1.0, single)","delta_tau=0.15, beta=1.0, gate=single",323,69.35,73.37,74.92,76.47,4.33,4.64,4.64,4.95,14.9,17.9,19.36,21.62,23.07,16.64,13.29,10.07,0.5362,15.69,16.03,22.18,0.0,0.0,2.76,311.3,0.13
stage2,gate_dtau_+0.20__beta_1.0__single,beir_nfcorpus_doc_level,Edge-RAG,v7,"Gate d_tau=+0.20 (beta=1.0, single)","delta_tau=0.2, beta=1.0, gate=single",323,69.04,73.07,74.92,76.47,4.33,4.64,4.64,4.95,14.85,17.89,19.26,21.57,22.88,16.66,13.2,10.02,0.5327,15.32,15.28,20.38,0.0,0.0,2.76,190.27,0.35
stage2,gate_dtau_+0.25__beta_1.0__single,beir_nfcorpus_doc_level,Edge-RAG,v7,"Gate d_tau=+0.25 (beta=1.0, single)","delta_tau=0.25, beta=1.0, gate=single",323,68.73,72.76,74.3,76.16,4.33,4.64,4.64,4.95,14.78,17.83,19.07,21.64,22.85,16.55,13.12,10.02,0.5272,14.66,14.79,18.99,0.0,0.0,2.76,123.79,0.67
stage2,gate_beta_0.00__dtau_0.0__single,beir_nfcorpus_doc_level,Edge-RAG,v7,"Gate beta=0.00 (d_tau=0.0, single)","beta=0.0, delta_tau=0.0, gate=single",323,69.66,73.99,76.47,77.71,4.64,4.95,4.95,5.26,15.56,18.69,20.29,22.63,23.28,16.92,13.51,10.26,0.5313,26.49,26.72,30.56,0.0,0.0,2.76,176.48,0.0
stage2,gate_beta_0.50__dtau_0.0__single,beir_nfcorpus_doc_level,Edge-RAG,v7,"Gate beta=0.50 (d_tau=0.0, single)","beta=0.5, delta_tau=0.0, gate=single",323,69.97,73.99,76.78,78.64,4.95,4.95,4.95,5.26,15.63,18.47,20.16,22.72,23.28,16.78,13.46,10.27,0.5343,28.19,28.38,32.99,0.0,0.0,2.76,427.89,0.0
stage2,gate_beta_0.65__dtau_0.0__single,beir_nfcorpus_doc_level,Edge-RAG,v7,"Gate beta=0.65 (d_tau=0.0, single)","beta=0.65, delta_tau=0.0, gate=single",323,70.59,74.61,76.47,78.64,4.95,4.95,4.95,5.26,15.74,18.5,20.02,22.54,23.31,16.83,13.45,10.24,0.5417,29.72,29.82,36.25,0.0,0.0,2.76,693.23,0.0
stage2,gate_beta_1.00__dtau_0.0__single,beir_nfcorpus_doc_level,Edge-RAG,v7,"Gate beta=1.00 (d_tau=0.0, single)","beta=1.0, delta_tau=0.0, gate=single",323,69.97,74.92,76.78,78.33,4.33,4.95,4.95,5.26,15.07,18.51,19.94,22.31,23.13,16.75,13.36,10.17,0.5387,24.03,24.24,36.73,0.0,0.0,2.76,2040.08,0.0
