dataset,partition_type,partition_bin,instance_count,ranking_safe_instance_count,ranking_safe_pct_has_safe,ranking_safe_pct_no_safe,ranking_safe_unconditional_pct_w_0.05,ranking_safe_pct_w_0.05,ranking_safe_conditional_pct_w_0.05,ranking_safe_unconditional_pct_w_0.1,ranking_safe_pct_w_0.1,ranking_safe_conditional_pct_w_0.1,ranking_safe_unconditional_pct_w_0.3,ranking_safe_pct_w_0.3,ranking_safe_conditional_pct_w_0.3,ranking_safe_unconditional_pct_w_0.5,ranking_safe_pct_w_0.5,ranking_safe_conditional_pct_w_0.5,ranking_safe_unconditional_pct_w_1.0,ranking_safe_pct_w_1.0,ranking_safe_conditional_pct_w_1.0,recall_safe_instance_count,recall_safe_pct_has_safe,recall_safe_pct_no_safe,recall_safe_unconditional_pct_w_0.05,recall_safe_pct_w_0.05,recall_safe_conditional_pct_w_0.05,recall_safe_unconditional_pct_w_0.1,recall_safe_pct_w_0.1,recall_safe_conditional_pct_w_0.1,recall_safe_unconditional_pct_w_0.3,recall_safe_pct_w_0.3,recall_safe_conditional_pct_w_0.3,recall_safe_unconditional_pct_w_0.5,recall_safe_pct_w_0.5,recall_safe_conditional_pct_w_0.5,recall_safe_unconditional_pct_w_1.0,recall_safe_pct_w_1.0,recall_safe_conditional_pct_w_1.0
bright_aops,idf_decile,D10,305,27,8.852459016393443,91.14754098360656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6557377049180327,0.6557377049180327,7.4074074074074066,8.19672131147541,8.19672131147541,92.5925925925926,49,16.065573770491802,83.93442622950819,0.0,0.0,0.0,0.9836065573770493,0.9836065573770493,6.122448979591836,2.622950819672131,2.622950819672131,16.3265306122449,1.639344262295082,1.639344262295082,10.204081632653061,10.819672131147541,10.819672131147541,67.3469387755102
bright_aops,idf_decile,D2,751,19,2.5299600532623168,97.47003994673769,0.0,0.0,0.0,0.0,0.0,0.0,0.13315579227696406,0.13315579227696406,5.263157894736842,0.2663115845539281,0.2663115845539281,10.526315789473683,2.130492676431425,2.130492676431425,84.21052631578947,47,6.25832223701731,93.74167776298269,0.0,0.0,0.0,0.0,0.0,0.0,1.5978695073235687,1.5978695073235687,25.53191489361702,1.1984021304926764,1.1984021304926764,19.148936170212767,3.462050599201065,3.462050599201065,55.319148936170215
bright_aops,idf_decile,D3,634,21,3.3123028391167195,96.68769716088327,0.0,0.0,0.0,0.0,0.0,0.0,0.9463722397476341,0.9463722397476341,28.57142857142857,0.0,0.0,0.0,2.365930599369085,2.365930599369085,71.42857142857143,50,7.886435331230284,92.11356466876973,0.0,0.0,0.0,0.0,0.0,0.0,0.6309148264984227,0.6309148264984227,8.0,3.4700315457413247,3.4700315457413247,44.0,3.7854889589905363,3.7854889589905363,48.0
bright_aops,idf_decile,D4,507,19,3.7475345167652856,96.25246548323472,0.0,0.0,0.0,0.0,0.0,0.0,0.591715976331361,0.591715976331361,15.789473684210526,0.19723865877712032,0.19723865877712032,5.263157894736842,2.9585798816568047,2.9585798816568047,78.94736842105263,61,12.03155818540434,87.96844181459566,0.0,0.0,0.0,0.0,0.0,0.0,1.7751479289940828,1.7751479289940828,14.754098360655737,3.353057199211045,3.353057199211045,27.86885245901639,6.903353057199212,6.903353057199212,57.377049180327866
bright_aops,idf_decile,D5,438,21,4.794520547945205,95.2054794520548,0.0,0.0,0.0,0.0,0.0,0.0,0.91324200913242,0.91324200913242,19.047619047619047,0.228310502283105,0.228310502283105,4.761904761904762,3.65296803652968,3.65296803652968,76.19047619047619,73,16.666666666666664,83.33333333333334,0.0,0.0,0.0,0.228310502283105,0.228310502283105,1.36986301369863,3.4246575342465753,3.4246575342465753,20.54794520547945,3.4246575342465753,3.4246575342465753,20.54794520547945,9.58904109589041,9.58904109589041,57.534246575342465
bright_aops,idf_decile,D6,451,29,6.430155210643015,93.56984478935698,0.0,0.0,0.0,0.0,0.0,0.0,0.4434589800443459,0.4434589800443459,6.896551724137931,0.0,0.0,0.0,5.986696230598669,5.986696230598669,93.10344827586206,52,11.529933481152993,88.470066518847,0.0,0.0,0.0,0.0,0.0,0.0,4.434589800443459,4.434589800443459,38.46153846153847,1.5521064301552108,1.5521064301552108,13.461538461538462,5.543237250554324,5.543237250554324,48.07692307692308
bright_aops,idf_decile,D7,347,17,4.899135446685879,95.10086455331412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.899135446685879,4.899135446685879,100.0,44,12.680115273775217,87.31988472622479,0.0,0.0,0.0,0.0,0.0,0.0,3.45821325648415,3.45821325648415,27.27272727272727,1.440922190201729,1.440922190201729,11.363636363636363,7.780979827089338,7.780979827089338,61.36363636363637
bright_aops,idf_decile,D8,342,32,9.35672514619883,90.64327485380117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29239766081871343,0.29239766081871343,3.125,9.064327485380117,9.064327485380117,96.875,39,11.403508771929824,88.59649122807018,0.0,0.0,0.0,0.5847953216374269,0.5847953216374269,5.128205128205128,2.3391812865497075,2.3391812865497075,20.51282051282051,1.461988304093567,1.461988304093567,12.82051282051282,7.017543859649122,7.017543859649122,61.53846153846154
bright_aops,idf_decile,D9,315,30,9.523809523809524,90.47619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31746031746031744,0.31746031746031744,3.3333333333333335,9.206349206349207,9.206349206349207,96.66666666666667,57,18.095238095238095,81.9047619047619,0.0,0.0,0.0,0.31746031746031744,0.31746031746031744,1.7543859649122806,5.079365079365079,5.079365079365079,28.07017543859649,1.9047619047619049,1.9047619047619049,10.526315789473683,10.793650793650794,10.793650793650794,59.64912280701754
nfcorpus,df_band,DF=2-5,4658,2585,55.49592099613568,44.50407900386432,10.154572778016316,10.154572778016316,18.29787234042553,1.07342206955775,1.07342206955775,1.9342359767891684,3.39201373980249,3.39201373980249,6.112185686653772,6.354658651781881,6.354658651781881,11.450676982591876,34.521253756977245,34.521253756977245,62.20502901353965,3603,77.35079433233147,22.649205667668525,43.967367969085444,43.967367969085444,56.84152095475993,0.19321597252039502,0.19321597252039502,0.2497918401332223,1.4169171318162301,1.4169171318162301,1.8318068276436303,2.941176470588235,2.941176470588235,3.8023868998057173,28.832116788321166,28.832116788321166,37.27449347765751
