stage,config_id,dataset,category,model_family,display_name,params,num_queries,strict_10,strict_20,strict_30,strict_50,complete_10,complete_20,complete_30,complete_50,doc_rec_10,doc_rec_20,doc_rec_30,doc_rec_50,prec_10,prec_20,prec_30,prec_50,mrr_10,latency_p50_ms,latency_mean_ms,latency_p95_ms,tti_s,vram_gb,avg_anchors,avg_synonyms,starved_aspects_mean
stage3,budget_eta_+0.5__mu_0.50,bright_robotics_doc_level,Edge-RAG,v7,Budget eta=+0.5 (mu=0.50),"eta=0.5, mu_ceil=0.50",101,14.85,23.76,29.7,37.62,7.92,8.91,13.86,16.83,9.35,12.74,18.83,23.62,1.49,1.49,1.62,1.45,0.0433,148.6,181.54,419.68,0.0,0.0,86.98,49926.7,0.0
stage3,budget_mu_0.25__eta_0.0,bright_robotics_doc_level,Edge-RAG,v7,Budget mu_ceil=0.25,"mu_ceil=0.25, eta=0.0",101,14.85,23.76,29.7,37.62,7.92,8.91,13.86,16.83,9.35,12.74,18.83,23.62,1.49,1.49,1.62,1.45,0.0433,145.66,185.94,460.17,0.0,0.0,86.98,49926.7,0.0
stage3,budget_mu_0.50__eta_0.0,bright_robotics_doc_level,Edge-RAG,v7,Budget mu_ceil=0.50,"mu_ceil=0.5, eta=0.0",101,14.85,23.76,29.7,37.62,7.92,8.91,13.86,16.83,9.35,12.74,18.83,23.62,1.49,1.49,1.62,1.45,0.0433,147.25,183.15,422.96,0.0,0.0,86.98,49926.7,0.0
stage3,budget_mu_0.75__eta_0.0,bright_robotics_doc_level,Edge-RAG,v7,Budget mu_ceil=0.75,"mu_ceil=0.75, eta=0.0",101,14.85,23.76,29.7,37.62,7.92,8.91,13.86,16.83,9.35,12.66,18.83,23.62,1.49,1.44,1.62,1.45,0.045,145.59,182.91,422.63,0.0,0.0,86.98,49926.7,0.0
stage3,budget_mu_1.00__eta_0.0,bright_robotics_doc_level,Edge-RAG,v7,Budget mu_ceil=1.00,"mu_ceil=1.0, eta=0.0",101,14.85,23.76,29.7,37.62,7.92,8.91,13.86,16.83,9.35,12.66,18.83,23.62,1.49,1.44,1.62,1.45,0.045,145.42,183.02,423.02,0.0,0.0,86.98,49926.7,0.0
stage3,sparsity_eps_0.000,bright_robotics_doc_level,Edge-RAG,v7,Mass Floor eps=0.000,mass_floor=0.0,101,14.85,23.76,29.7,37.62,7.92,8.91,13.86,16.83,9.35,12.74,18.83,23.62,1.49,1.49,1.62,1.45,0.0433,143.75,182.79,426.75,0.0,0.0,86.98,49926.7,0.0
stage3,sparsity_eps_0.001,bright_robotics_doc_level,Edge-RAG,v7,Mass Floor eps=0.001,mass_floor=0.001,101,14.85,23.76,29.7,37.62,7.92,8.91,13.86,16.83,9.35,12.74,18.83,23.62,1.49,1.49,1.62,1.45,0.0433,93.85,121.41,302.59,0.0,0.0,86.98,4944.74,0.0
stage3,sparsity_eps_0.005,bright_robotics_doc_level,Edge-RAG,v7,Mass Floor eps=0.005,mass_floor=0.005,101,14.85,23.76,29.7,37.62,7.92,8.91,13.86,16.83,9.35,12.66,18.93,23.79,1.49,1.44,1.65,1.47,0.0433,82.5,106.34,248.55,0.0,0.0,86.98,7.54,0.0
stage3,sparsity_eps_0.010,bright_robotics_doc_level,Edge-RAG,v7,Mass Floor eps=0.010,mass_floor=0.01,101,14.85,23.76,29.7,37.62,7.92,8.91,13.86,16.83,9.35,12.66,18.93,23.79,1.49,1.44,1.65,1.47,0.0433,84.84,107.33,259.25,0.0,0.0,86.98,0.23,0.0
stage3,sparsity_eps_0.020,bright_robotics_doc_level,Edge-RAG,v7,Mass Floor eps=0.020,mass_floor=0.02,101,14.85,23.76,29.7,37.62,7.92,8.91,13.86,16.83,9.35,12.66,18.93,23.79,1.49,1.44,1.65,1.47,0.0433,83.41,108.53,262.97,0.0,0.0,86.98,0.0,0.0
stage3,sparsity_eps_0.050,bright_robotics_doc_level,Edge-RAG,v7,Mass Floor eps=0.050,mass_floor=0.05,101,14.85,23.76,29.7,37.62,7.92,8.91,13.86,16.83,9.35,12.66,18.93,23.79,1.49,1.44,1.65,1.47,0.0433,84.29,106.88,247.24,0.0,0.0,86.98,0.0,0.0
stage3,alloc_normalized_cosine,bright_robotics_doc_level,Edge-RAG,v7,Allocation: normalized_cosine,allocation=normalized_cosine,101,14.85,23.76,29.7,37.62,7.92,8.91,13.86,16.83,9.35,12.74,18.83,23.62,1.49,1.49,1.62,1.45,0.0433,141.51,182.77,421.6,0.0,0.0,86.98,49926.7,0.0
stage3,alloc_softmax_1.0,bright_robotics_doc_level,Edge-RAG,v7,Allocation: softmax_1.0,allocation=softmax_1.0,101,14.85,23.76,29.7,37.62,7.92,8.91,13.86,16.83,9.35,12.74,18.83,23.62,1.49,1.49,1.62,1.45,0.0433,149.44,187.3,431.13,0.0,0.0,86.98,49926.7,0.0
stage3,alloc_softmax_0.1,bright_robotics_doc_level,Edge-RAG,v7,Allocation: softmax_0.1,allocation=softmax_0.1,101,14.85,23.76,29.7,37.62,7.92,8.91,13.86,16.83,9.35,12.74,18.83,23.62,1.49,1.49,1.62,1.45,0.0433,146.52,186.01,432.07,0.0,0.0,86.98,49926.7,0.0
stage3,alloc_uniform,bright_robotics_doc_level,Edge-RAG,v7,Allocation: uniform,allocation=uniform,101,14.85,23.76,29.7,37.62,7.92,8.91,13.86,16.83,9.35,12.74,18.83,23.62,1.49,1.49,1.62,1.45,0.0433,141.59,185.1,416.96,0.0,0.0,86.98,49926.7,0.0
